fecha_hora,url,profundidad,tipo,archivo_guardado,palabras_extraidas,notas
2026-05-04T20:56:38,https://www.upc.edu.pe/servicios/tutoriales-de-tramites/postgrado/documentos/como-visualizar-mi-situacion-academica-avance-curricular-07.04.pdf,2,pdf,/tmp/upc_documents/pdfs/otros/www_upc_edu_pe_servicios_tutoriales-de-tramites_postgrado_documentos_como-visual_d7728eb5.pdf,0,163KB
2026-05-04T20:56:38,https://www.upc.edu.pe/servicios/tutoriales-de-tramites/postgrado/documentos/como-solicitar-la-reprogramacion-de-un-curso-07.04.pdf,2,pdf,/tmp/upc_documents/pdfs/otros/www_upc_edu_pe_servicios_tutoriales-de-tramites_postgrado_documentos_como-solici_43bb32ba.pdf,0,167KB
2026-05-04T20:56:39,https://www.upc.edu.pe/servicios/tutoriales-de-tramites/postgrado/documentos/como-solicitar-la-reprogramacion-de-un-curso-desaprobado-07.04.pdf,2,pdf,/tmp/upc_documents/pdfs/otros/www_upc_edu_pe_servicios_tutoriales-de-tramites_postgrado_documentos_como-solici_ec0fdc77.pdf,0,180KB
2026-05-04T20:56:39,https://www.upc.edu.pe/servicios/tutoriales-de-tramites/postgrado/documentos/como-visualizar-mi-historial-de-notas-07.04.pdf,2,pdf,/tmp/upc_documents/pdfs/otros/www_upc_edu_pe_servicios_tutoriales-de-tramites_postgrado_documentos_como-visual_fbe457b4.pdf,0,177KB
2026-05-04T20:56:40,https://www.upc.edu.pe/servicios/tutoriales-de-tramites/postgrado/documentos/como-puedo-reanudar-de-estudios-07.04.pdf,2,pdf,/tmp/upc_documents/pdfs/otros/www_upc_edu_pe_servicios_tutoriales-de-tramites_postgrado_documentos_como-puedo-_37806e3d.pdf,0,154KB
2026-05-04T20:56:41,https://www.upc.edu.pe/servicios/tutoriales-de-tramites/postgrado/documentos/como-solicito-el-retiro-temporal-de-programa-2022.pdf,2,pdf,/tmp/upc_documents/pdfs/otros/www_upc_edu_pe_servicios_tutoriales-de-tramites_postgrado_documentos_como-solici_7c17e6de.pdf,0,1126KB
2026-05-04T20:56:41,https://www.upc.edu.pe/servicios/tutoriales-de-tramites/postgrado/documentos/como-solicito-el-traslado-de-programa-07.04.pdf,2,pdf,/tmp/upc_documents/pdfs/otros/www_upc_edu_pe_servicios_tutoriales-de-tramites_postgrado_documentos_como-solici_03a1fd68.pdf,0,173KB
2026-05-04T20:56:42,https://www.upc.edu.pe/servicios/tutoriales-de-tramites/postgrado/documentos/como-valido-mi-documento-con-firma-electronica-V2.pdf,2,pdf,/tmp/upc_documents/pdfs/otros/www_upc_edu_pe_servicios_tutoriales-de-tramites_postgrado_documentos_como-valido_a401c625.pdf,0,552KB
2026-05-04T20:56:46,https://www.upc.edu.pe/transparencia-upc/pensiones-y-tarifas/tarifas-postgrado/,1,html,/tmp/upc_documents/html_text/otros/www_upc_edu_pe_transparencia-upc_pensiones-y-tarifas_tarifas-postgrado__5890fea0.txt,589,"method=simple,kw=3"
2026-05-04T20:56:51,http://www2.upc.edu.pe/apps/gmailingPREGRADO/Mailing.aspx?idMailing=10594&idTele=1,1,ignorada,,0,"words=1,kw=2,method=playwright"
2026-05-04T20:56:51,https://cerbero.upc.edu.pe/apps/gmailingPREGRADO/Repositorio/Adjunto/10594/COMISIONES BANCO.pdf,2,pdf,/tmp/upc_documents/pdfs/otros/cerbero_upc_edu_pe_apps_gmailingpregrado_repositorio_adjunto_10594_comisiones_ba_55043d63.pdf,0,45KB
2026-05-04T20:56:56,https://explora.upc.edu.pe/emision-de-documentos-epg/emision-de-documentos-epg,1,html,/tmp/upc_documents/html_text/otros/explora_upc_edu_pe_emision-de-documentos-epg_emision-de-documentos-epg_ba7d1dc0.txt,2923,"method=simple,kw=7"
2026-05-04T20:57:05,http://sica.upc.edu.pe/categoria/normalizacion/sica-reg-25-reglamento-de-estudios-de-postgrado-y-formacion-continua,1,ignorada,,0,"words=86,kw=2,method=playwright"
2026-05-04T20:57:13,https://sica.upc.edu.pe/categoria/normalizacion/sica-reg-25-reglamento-de-estudios-de-postgrado-y-formacion-continua,1,ignorada,,0,"words=86,kw=2,method=playwright"
2026-05-04T20:57:17,https://explora.upc.edu.pe/evaluaciones-y-asistencias-epg/evaluaciones,1,html,/tmp/upc_documents/html_text/otros/explora_upc_edu_pe_evaluaciones-y-asistencias-epg_evaluaciones_6677167a.txt,2297,"method=simple,kw=6"
2026-05-04T20:57:22,https://explora.upc.edu.pe/evaluaciones-y-asistencias-epg/asistencias-epg,1,html,/tmp/upc_documents/html_text/otros/explora_upc_edu_pe_evaluaciones-y-asistencias-epg_asistencias-epg_d5fbbe29.txt,770,"method=simple,kw=4"
2026-05-04T20:57:25,https://mi-epg.upc.edu.pe/alumnos/,1,html,/tmp/upc_documents/html_text/otros/mi-epg_upc_edu_pe_alumnos__2dde8cd1.txt,563,"method=simple,kw=2"
2026-05-04T20:57:29,https://explora.upc.edu.pe/evaluaciones-y-asistencias-epg/notas-y-situacion-academica-epg,1,html,/tmp/upc_documents/html_text/otros/explora_upc_edu_pe_evaluaciones-y-asistencias-epg_notas-y-situacion-academica-ep_82f44d9f.txt,1720,"method=simple,kw=5"
2026-05-04T20:57:33,https://repositorioacademico.upc.edu.pe/browse?type=author,1,error,,0,HTTP 403
2026-05-04T20:57:45,https://fotos.upc.edu.pe/maestro-egresado,1,ignorada,,0,"words=22,kw=1,method=playwright"
2026-05-04T20:57:53,https://sica.upc.edu.pe/categoria/reglamentos-upc/sica-reg-24-reglamento-de-grados-academicos-para-postgrado,1,ignorada,,0,"words=74,kw=2,method=playwright"
2026-05-04T20:57:56,https://explora.upc.edu.pe/grados-academicos-epg/grado-de-maestro-y-sustentacion,1,html,/tmp/upc_documents/html_text/otros/explora_upc_edu_pe_grados-academicos-epg_grado-de-maestro-y-sustentacion_1e4b4744.txt,1263,"method=simple,kw=8"
2026-05-04T20:57:59,https://explora.upc.edu.pe/grados-academicos-epg/duplicado-de-grado-academico-de-maestro,1,ignorada,,0,"words=294,kw=2,method=simple"
2026-05-04T20:58:04,https://explora.upc.edu.pe/identificacion-y-datos-personales-epg/%C2%BFcomo-instalo-el-symmetry-mobile-para-alumnos-epg-%C2%BFpara-que-sirve,1,html,/tmp/upc_documents/html_text/otros/explora_upc_edu_pe_identificacion-y-datos-personales-epg__c2_bfcomo-instalo-el-s_6a2ad526.txt,953,"method=simple,kw=5"
2026-05-04T20:58:07,https://explora.upc.edu.pe/identificacion-y-datos-personales-epg/%C2%BFcomo-actualizo-mis-datos,1,ignorada,,0,"words=282,kw=1,method=simple"
2026-05-04T20:58:18,https://fotos.upc.edu.pe/postgrado,1,ignorada,,0,"words=12,kw=0,method=playwright"
2026-05-04T20:58:22,https://explora.upc.edu.pe/identificacion-y-datos-personales-epg/%C2%BFcomo-actualizo-mi-foto,1,ignorada,,0,"words=218,kw=2,method=simple"
2026-05-04T20:58:33,http://fotos.upc.edu.pe/postgrado,1,ignorada,,0,"words=12,kw=0,method=playwright"
2026-05-04T20:58:37,https://explora.upc.edu.pe/identificacion-y-datos-personales-epg/no-puedo-acceder-al-repositorio-de-fotos-%C2%BFque-debo-hacer,1,ignorada,,0,"words=233,kw=2,method=simple"
2026-05-04T20:58:42,https://explora.upc.edu.pe/identificacion-y-datos-personales-epg/cuando-trato-de-ingresar-a-la-aplicacion-mi-upc-me-sale-usuario-no-activono-registrado-%C2%BFque-debo-hacer,1,ignorada,,0,"words=274,kw=2,method=simple"
2026-05-04T20:58:46,https://explora.upc.edu.pe/identificacion-y-datos-personales-epg/%C2%BFcomo-solicito-la-emision-de-mi-carne-universitario,1,html,/tmp/upc_documents/html_text/otros/explora_upc_edu_pe_identificacion-y-datos-personales-epg__c2_bfcomo-solicito-la-_57762c60.txt,1235,"method=simple,kw=5"
2026-05-04T20:58:50,https://explora.upc.edu.pe/identificacion-y-datos-personales-epg/%C2%BFcomo-solicito-el-duplicado-de-mi-carne-universitario,1,html,/tmp/upc_documents/html_text/otros/explora_upc_edu_pe_identificacion-y-datos-personales-epg__c2_bfcomo-solicito-el-_9b20c265.txt,308,"method=simple,kw=3"
2026-05-04T20:58:58,https://micuenta.upc.edu.pe/Home/recoverPass,1,ignorada,,0,"words=132,kw=0,method=playwright"
2026-05-04T20:59:01,https://explora.upc.edu.pe/informacion-para-docentes-epg/asistencia,1,html,/tmp/upc_documents/html_text/otros/explora_upc_edu_pe_informacion-para-docentes-epg_asistencia_1843a364.txt,505,"method=simple,kw=1"
2026-05-04T20:59:06,https://explora.upc.edu.pe/informacion-para-docentes-epg/cancelacion-y-reprogramacion-de-clases,1,html,/tmp/upc_documents/html_text/otros/explora_upc_edu_pe_informacion-para-docentes-epg_cancelacion-y-reprogramacion-de_b494da89.txt,338,"method=simple,kw=1"
2026-05-04T20:59:14,https://explora.upc.edu.pe/informacion-para-docentes-epg/notas,1,html,/tmp/upc_documents/html_text/otros/explora_upc_edu_pe_informacion-para-docentes-epg_notas_2da04485.txt,1000,"method=simple,kw=4"
2026-05-04T20:59:18,https://explora.upc.edu.pe/informacion-para-docentes-epg/otras-preguntas-informacion-para-docentes-epg,1,html,/tmp/upc_documents/html_text/otros/explora_upc_edu_pe_informacion-para-docentes-epg_otras-preguntas-informacion-par_b7d43ced.txt,903,"method=simple,kw=2"
2026-05-04T20:59:22,https://explora.upc.edu.pe/internacionalidad-epg/%C2%BFcuales-son-los-requisitos-para-recibir-mi-certificado-internacional-%C2%BFcuanto-tiempo-toma-el-proceso-para-que-me-entreguen-el-diploma,1,html,/tmp/upc_documents/html_text/otros/explora_upc_edu_pe_internacionalidad-epg__c2_bfcuales-son-los-requisitos-para-re_b5cb0b36.txt,421,"method=simple,kw=4"
2026-05-04T20:59:26,https://explora.upc.edu.pe/internacionalidad-epg/%C2%BFcomo-registro-mi-diploma-de-doble-certificacion-ante-la-sunedu,1,html,/tmp/upc_documents/html_text/otros/explora_upc_edu_pe_internacionalidad-epg__c2_bfcomo-registro-mi-diploma-de-doble_f1eded5e.txt,694,"method=simple,kw=3"
2026-05-04T20:59:30,https://explora.upc.edu.pe/internacionalidad-epg/hay-un-error-en-los-datos-de-mi-diploma-de-doble-certificacion-%C2%BFcomo-lo-corrijo,1,ignorada,,0,"words=243,kw=2,method=simple"
2026-05-04T20:59:33,https://explora.upc.edu.pe/internacionalidad-epg/extravie-mi-diploma-de-doble-certificacion-%C2%BFcomo-solicito-un-duplicado,1,ignorada,,0,"words=209,kw=1,method=simple"
2026-05-04T20:59:38,https://explora.upc.edu.pe/internacionalidad-epg/%C2%BFcomo-solicito-mi-diploma-de-doble-certificacion-del-ilm-de-espana-instituto-lean-management,1,ignorada,,0,"words=244,kw=2,method=simple"
2026-05-04T20:59:42,https://explora.upc.edu.pe/internacionalidad-epg/deseo-participar-en-una-mision-academica-en-el-extranjero-%C2%BFque-tramite-debo-realizar,1,ignorada,,0,"words=281,kw=4,method=simple"
2026-05-04T20:59:47,https://explora.upc.edu.pe/internacionalidad-epg/%C2%BFcon-cuanto-tiempo-de-anticipacion-nos-informaran-sobre-las-misiones-academicas-en-las-que-puedo-participar,1,ignorada,,0,"words=215,kw=2,method=simple"
2026-05-04T20:59:50,https://explora.upc.edu.pe/internacionalidad-epg/%C2%BFcual-es-la-cobertura-que-brinda-la-upc-al-realizar-un-programa-internacional,1,ignorada,,0,"words=269,kw=3,method=simple"
2026-05-04T20:59:55,https://explora.upc.edu.pe/internacionalidad-epg/no-podre-viajar-a-la-mision-academica-en-la-fecha-programada-%C2%BFes-posible-reprogramarla-para-participar-con-la-siguiente-promocion,1,ignorada,,0,"words=204,kw=2,method=simple"
2026-05-04T21:00:11,https://explora.upc.edu.pe/internacionalidad-epg/deseo-viajar-a-la-mision-academica-con-un-acompanante-%C2%BFla-universidad-podria-gestionar-el-hospedaje-en-el-mismo-hotel,1,html,/tmp/upc_documents/html_text/otros/explora_upc_edu_pe_internacionalidad-epg_deseo-viajar-a-la-mision-academica-con-_f8826738.txt,388,"method=playwright,kw=2"
2026-05-04T21:00:23,https://explora.upc.edu.pe/internacionalidad-epg/%C2%BFcomo-recojo-mi-diploma-internacional,1,ignorada,,0,"words=248,kw=1,method=playwright"
2026-05-04T21:00:37,https://explora.upc.edu.pe/internacionalidad-epg/mi-programa-incluyo-un-diploma-internacional-%C2%BFcomo-lo-recibo,1,ignorada,,0,"words=262,kw=2,method=playwright"
2026-05-04T21:00:40,https://explora.upc.edu.pe/internacionalidad-epg/%C2%BFcual-es-el-proceso-para-que-puedan-enviar-mis-documentos-a-world-education-services-wes,1,ignorada,,0,"words=275,kw=1,method=simple"
2026-05-04T21:00:43,https://contactoweb-epg.upc.edu.pe/71160-matricula/qu-es-una-asignatura-tutorial?draft=true,1,html,/tmp/upc_documents/html_text/matricula/contactoweb-epg_upc_edu_pe_71160-matricula_qu-es-una-asignatura-tutorial_e7777172.txt,454,"method=simple,kw=11"
2026-05-04T21:00:47,https://explora.upc.edu.pe/matricula-epg/matricula-y-reanudacion-epg,1,html,/tmp/upc_documents/html_text/matricula/explora_upc_edu_pe_matricula-epg_matricula-y-reanudacion-epg_c72740b5.txt,2147,"method=simple,kw=9"
2026-05-04T21:00:51,https://explora.upc.edu.pe/otros-servicios-epg/otros-servicios-epg-estacionamiento-cafeteria-espacios-deportivos-y-objetivos-perdidos,1,html,/tmp/upc_documents/html_text/otros/explora_upc_edu_pe_otros-servicios-epg_otros-servicios-epg-estacionamiento-cafet_7b1f615b.txt,908,"method=simple,kw=2"
2026-05-04T21:00:55,https://explora.upc.edu.pe/otros-servicios-epg/contacto-epg,1,ignorada,,0,"words=257,kw=2,method=simple"
2026-05-04T21:01:00,https://explora.upc.edu.pe/pagos-epg/devolucion-de-pagos-epg,1,html,/tmp/upc_documents/html_text/otros/explora_upc_edu_pe_pagos-epg_devolucion-de-pagos-epg_4dc8573b.txt,612,"method=simple,kw=5"
2026-05-04T21:01:05,https://explora.upc.edu.pe/pagos-epg/pago-de-cuotas-epg,1,html,/tmp/upc_documents/html_text/otros/explora_upc_edu_pe_pagos-epg_pago-de-cuotas-epg_102c6f35.txt,1195,"method=simple,kw=9"
2026-05-04T21:01:21,https://explora.upc.edu.pe/placement-test-epg/%C2%BFhay-algun-requisito-para-la-placement-test-en-ingles,1,html,/tmp/upc_documents/html_text/otros/explora_upc_edu_pe_placement-test-epg__c2_bfhay-algun-requisito-para-la-placemen_0b19682c.txt,388,"method=playwright,kw=2"
2026-05-04T21:01:25,https://explora.upc.edu.pe/placement-test-epg/%C2%BFcuales-son-las-fechas-programadas-para-el-placement-test-en-ingles-%C2%BFcomo-me-inscribo,1,html,/tmp/upc_documents/html_text/otros/explora_upc_edu_pe_placement-test-epg__c2_bfcuales-son-las-fechas-programadas-pa_21398410.txt,397,"method=simple,kw=3"
2026-05-04T21:01:29,https://www.upc.edu.pe/ingles-en-la-upc/prueba-de-definicion-de-niveles/,1,html,/tmp/upc_documents/html_text/otros/www_upc_edu_pe_ingles-en-la-upc_prueba-de-definicion-de-niveles__b90bab73.txt,690,"method=simple,kw=8"
2026-05-04T21:01:44,https://explora.upc.edu.pe/placement-test-epg/%C2%BFcual-es-el-puntaje-que-debo-obtener-en-el-placement-test-en-ingles-para-convalidar-el-segundo-idioma,1,html,/tmp/upc_documents/html_text/otros/explora_upc_edu_pe_placement-test-epg__c2_bfcual-es-el-puntaje-que-debo-obtener-_1bfdf7ac.txt,388,"method=playwright,kw=2"
2026-05-04T21:01:58,https://explora.upc.edu.pe/placement-test-epg/quiero-anular-mi-inscripcion-al-placement-test-de-ingles-%C2%BFque-debo-hacer-para-que-me-devuelvan-lo-pagado,1,html,/tmp/upc_documents/html_text/otros/explora_upc_edu_pe_placement-test-epg_quiero-anular-mi-inscripcion-al-placement-_8074101c.txt,388,"method=playwright,kw=2"
2026-05-04T21:02:01,hps://idiomas.upc.edu.pe/,1,error,,0,request: InvalidSchema
2026-05-04T21:02:06,https://explora.upc.edu.pe/placement-test-epg/%C2%BFcomo-verifico-mis-resultados-de-la-pdn-placement-test,1,ignorada,,0,"words=208,kw=1,method=simple"
2026-05-04T21:02:22,https://explora.upc.edu.pe/reclamos-epg/%C2%BFcomo-realizo-un-reclamo,1,html,/tmp/upc_documents/html_text/otros/explora_upc_edu_pe_reclamos-epg__c2_bfcomo-realizo-un-reclamo_c3887ecd.txt,388,"method=playwright,kw=2"
2026-05-04T21:02:25,https://explora.upc.edu.pe/retiros-academicos-epg/%C2%BFcomo-solicito-un-retiro-de-asignatura,1,ignorada,,0,"words=258,kw=4,method=simple"
2026-05-04T21:02:28,https://explora.upc.edu.pe/retiros-academicos-epg/me-retire-de-una-asignatura-%C2%BFque-debo-hacer-para-llevar-el-curso-nuevamente,1,ignorada,,0,"words=291,kw=2,method=simple"
2026-05-04T21:02:31,https://contactoweb-epg.upc.edu.pe/71158-retiros-academicos/como-puedo-solicitar-el-retiro-del-programa?from_search=132181984,1,html,/tmp/upc_documents/html_text/otros/contactoweb-epg_upc_edu_pe_71158-retiros-academicos_como-puedo-solicitar-el-reti_e16c6e54.txt,454,"method=simple,kw=11"
2026-05-04T21:02:44,https://explora.upc.edu.pe/retiros-academicos-epg/%C2%BFhasta-cuando-puedo-realizar-el-retiro-de-programa,1,ignorada,,0,"words=262,kw=2,method=playwright"
2026-05-04T21:02:48,https://explora.upc.edu.pe/retiros-academicos-epg/%C2%BFque-conceptos-se-cobran-luego-de-retirarme-del-programa,1,ignorada,,0,"words=271,kw=4,method=simple"
2026-05-04T21:02:52,https://explora.upc.edu.pe/retiros-academicos-epg/%C2%BFcomo-solicito-mi-retiro-de-un-programa,1,html,/tmp/upc_documents/html_text/otros/explora_upc_edu_pe_retiros-academicos-epg__c2_bfcomo-solicito-mi-retiro-de-un-pr_121d8a60.txt,330,"method=simple,kw=3"
2026-05-04T21:02:56,https://explora.upc.edu.pe/retiros-academicos-epg/%C2%BFme-puedo-retirar-de-un-curso-especializado,1,html,/tmp/upc_documents/html_text/otros/explora_upc_edu_pe_retiros-academicos-epg__c2_bfme-puedo-retirar-de-un-curso-esp_00ca190c.txt,331,"method=simple,kw=5"
2026-05-04T21:03:00,https://explora.upc.edu.pe/segundo-idioma-epg/convalidacion-del-segundo-idioma,1,html,/tmp/upc_documents/html_text/otros/explora_upc_edu_pe_segundo-idioma-epg_convalidacion-del-segundo-idioma_5aeb9541.txt,626,"method=simple,kw=3"
2026-05-04T21:03:04,https://explora.upc.edu.pe/soporte-tecnologico-epg/cambio-de-contrasena-epg,1,ignorada,,0,"words=240,kw=1,method=simple"
2026-05-04T21:03:09,https://explora.upc.edu.pe/soporte-tecnologico-epg/codigo-de-alumno-epg,1,ignorada,,0,"words=294,kw=3,method=simple"
2026-05-04T21:03:12,https://aulavirtual.upc.edu.pe,1,ignorada,,0,"words=269,kw=0,method=simple"
2026-05-04T21:03:17,https://explora.upc.edu.pe/soporte-tecnologico-epg/plataformas-del-alumno-epg,1,html,/tmp/upc_documents/html_text/otros/explora_upc_edu_pe_soporte-tecnologico-epg_plataformas-del-alumno-epg_c3e77f0b.txt,773,"method=simple,kw=3"
2026-05-04T21:03:20,https://explora.upc.edu.pe/soporte-tecnologico-epg/wi-fi-para-alumnos-epg,1,ignorada,,0,"words=261,kw=1,method=simple"
2026-05-04T21:03:25,https://pregrado.upc.edu.pe/facultad-de-administracion-en-hoteleria-y-turismo/hoteleria-y-administracion/,2,html,/tmp/upc_documents/html_text/pregrado/pregrado_upc_edu_pe_facultad-de-administracion-en-hoteleria-y-turismo_hoteleria-_88924281.txt,2010,"method=simple,kw=6"
2026-05-04T21:03:28,https://pregrado.upc.edu.pe/facultad-de-administracion-en-hoteleria-y-turismo/turismo-y-administracion/,2,html,/tmp/upc_documents/html_text/pregrado/pregrado_upc_edu_pe_facultad-de-administracion-en-hoteleria-y-turismo_turismo-y-_6e1d0f18.txt,1855,"method=simple,kw=5"
2026-05-04T21:03:33,https://pregrado.upc.edu.pe/facultad-de-administracion-en-hoteleria-y-turismo/gastronomia-y-gestion-culinaria/,2,html,/tmp/upc_documents/html_text/pregrado/pregrado_upc_edu_pe_facultad-de-administracion-en-hoteleria-y-turismo_gastronomi_1b085fbf.txt,1641,"method=simple,kw=6"
2026-05-04T21:03:36,https://pregrado.upc.edu.pe/landings/feria-de-carreras-innovate/?utm_source=Organico&utm_medium=flotante-home,2,html,/tmp/upc_documents/html_text/pregrado/pregrado_upc_edu_pe_landings_feria-de-carreras-innovate__bcacb54c.txt,674,"method=simple,kw=2"
2026-05-04T21:03:37,https://cerbero.upc.edu.pe/apps/gmailingpregrado/Repositorio/Adjunto/75553/Innovate_Programa.pdf,3,pdf,/tmp/upc_documents/pdfs/otros/cerbero_upc_edu_pe_apps_gmailingpregrado_repositorio_adjunto_75553_innovate_prog_225d2212.pdf,0,629KB
2026-05-04T21:03:40,https://noticias.upc.edu.pe/categorias/universidad/,2,html,/tmp/upc_documents/html_text/otros/noticias_upc_edu_pe_categorias_universidad__0e23baaf.txt,648,"method=simple,kw=2"
2026-05-04T21:03:44,https://noticias.upc.edu.pe/categorias/universidad/eventos/,2,html,/tmp/upc_documents/html_text/otros/noticias_upc_edu_pe_categorias_universidad_eventos__be4b81a9.txt,582,"method=simple,kw=1"
2026-05-04T21:03:47,https://noticias.upc.edu.pe/categorias/universidad/pregrado-upc/,2,html,/tmp/upc_documents/html_text/otros/noticias_upc_edu_pe_categorias_universidad_pregrado-upc__3d7a3b68.txt,573,"method=simple,kw=4"
2026-05-04T21:03:52,https://noticias.upc.edu.pe/categorias/universidad/postgrado-upc/,2,html,/tmp/upc_documents/html_text/otros/noticias_upc_edu_pe_categorias_universidad_postgrado-upc__bf9a5399.txt,582,"method=simple,kw=1"
2026-05-04T21:03:54,https://noticias.upc.edu.pe/categorias/universidad/wetalk-upc/,2,html,/tmp/upc_documents/html_text/otros/noticias_upc_edu_pe_categorias_universidad_wetalk-upc__c6161384.txt,566,"method=simple,kw=1"
